x2,y2,z2,toa2
0.0006385409035135412,-1.6447215177368694e-05,0.0,3.33566e-06
0.0019069613178835907,-0.002017007084217805,1.0842021724855044e-19,3.34019e-06
-0.0010524792849919366,-0.0008306937970639617,0.0,3.33575e-06
-0.000612078434149944,0.0011786973741654708,0.0,3.33843e-06
0.001480612949047524,-0.0024304121014678834,0.0,3.34022e-06
-0.00020196255091954385,-0.00013774570665197106,0.0,3.33656e-06
-0.0002005252169493063,0.0010175202767443374,0.0,3.33947e-06
-0.0009267992255119201,0.001273718929545784,0.0,3.33584e-06
0.002398970407225395,0.0006586038181136803,0.0,3.34007e-06
-0.0017297842049879366,0.00022410750727007545,0.0,3.33757e-06
0.0005501307496397739,-0.001104592854883317,0.0,3.33955e-06
-0.0014289987293669157,-5.829347100038489e-05,0.0,3.33728e-06
0.00030809770760773875,-0.0004752050276216665,0.0,3.33928e-06
0.0006888188769375303,0.0011881709423451313,0.0,3.3396e-06
0.000261762238892835,-0.0006110094130677981,0.0,3.33932e-06
-0.0015462852682391539,0.0003785477358460211,0.0,3.33586e-06
-0.0012763176437053257,-0.00013690362978918794,0.0,3.33617e-06
0.0004472117764097615,0.0008367505776095581,0.0,3.33631e-06
-0.0011144904562356685,-0.0005323318192677982,0.0,3.33716e-06
-1.0485030108311086e-05,0.0003629986422356459,0.0,3.33921e-06
-0.0008413091208054602,0.0020818746735831806,0.0,3.33997e-06
2.7038517802559074e-05,0.00015049823030857838,0.0,3.33671e-06
6.968414926460974e-05,-0.0007777118100036371,0.0,3.33872e-06
-0.0008168211808365561,-0.0011008451850644547,0.0,3.3384e-06
-0.001482662002919626,-0.0017186498459796492,0.0,3.33997e-06
-0.0010917807493534852,0.0007109223775397718,0.0,3.33958e-06
0.0012788703975350675,0.0006604847270170319,0.0,3.33609e-06
-4.0636923214634185e-05,0.0017710368807991963,0.0,3.33801e-06
-0.0002407271711965687,-0.002298746671410952,0.0,3.33999e-06
-0.0006187930025585332,-0.001157654599403069,0.0,3.33616e-06
-4.391866008494108e-06,-6.889107936754417e-05,0.0,3.3391e-06
8.261677125753326e-05,3.383468300862991e-05,0.0,3.33668e-06
-3.45843910483737e-05,-0.001343828412456779,0.0,3.3396e-06
-0.0005138717373276275,-0.0010427804452653204,0.0,3.33713e-06
-0.001447921329480273,0.000784306586704882,0.0,3.33971e-06
0.0010226938569565687,0.0011773011339402371,0.0,3.33583e-06
-0.001029853610707658,0.0004564021871150666,0.0,3.3371e-06
-0.000959058797048359,0.002220032799066164,0.0,3.34003e-06
0.00066234495462021,-0.0011173985220349954,0.0,3.33958e-06
0.0015067992602806129,-0.00026244150599813546,0.0,3.33603e-06
-0.0016746260730453588,-0.0002603567810713793,0.0,3.3375e-06
-0.000323826234994836,-0.0012048391675288897,0.0,3.33717e-06
0.000587335977652794,0.0005173570536393532,0.0,3.33937e-06
0.0004420661197182084,0.0012613715571052895,0.0,3.33842e-06
-0.0015237385564817602,0.000520292469217372,0.0,3.33591e-06
0.0012714063257886934,-0.000917637840880801,0.0,3.33599e-06
0.001524497664831127,-0.0003748648835037165,0.0,3.336e-06
8.377998915329413e-05,0.0004469715454525199,0.0,3.33649e-06
-0.0010549490042385183,0.001450772801673619,0.0,3.33799e-06
-0.000650976577246195,-0.00013089929103502737,0.0,3.3369e-06
-0.001178298472749312,-0.0013902605642192702,0.0,3.33782e-06
0.0014773138514075474,-0.002041968004580085,0.0,3.34007e-06
-0.0010758276159799386,0.0008424579178697573,0.0,3.33613e-06
-2.3196507322824568e-05,0.0006518779648463385,0.0,3.33642e-06
-0.0004337194084408158,-0.001711818979265366,0.0,3.33803e-06
-0.001246852002949458,-0.00051084340874865,0.0,3.3384e-06
-0.00028569424364937327,-8.270544817574658e-05,0.0,3.33894e-06
5.27542447648285e-06,1.5147179384494659e-05,0.0,3.33664e-06
-0.0017746798341463919,0.0017697650797548793,0.0,3.34008e-06
0.0009101856255302466,0.0006865869050563762,0.0,3.33623e-06
0.0007452664907775173,0.00010396213090707247,0.0,3.33638e-06
-0.0003211582735908842,0.00027988923241710587,0.0,3.33889e-06
0.0017921754728210297,0.0003924414082853431,0.0,3.33775e-06
-0.0017039341761228477,-0.0005117716916089214,0.0,3.33762e-06
-0.001055432951162287,-4.642001579188876e-05,0.0,3.3357e-06
-0.00012835243694243843,0.0003803024847938238,1.3552527156068805e-20,3.33889e-06
0.0009793359299852102,-0.0006132103213596513,0.0,3.33713e-06
0.00044862692175501697,-0.001786491968354518,0.0,3.33785e-06
3.7084471121839294e-05,-2.19868260869793e-05,0.0,3.33663e-06
0.0011425951005226964,0.0011349660213173564,0.0,3.33589e-06
0.00026173070252329226,0.0010874008396772675,0.0,3.33855e-06
-0.000357523357345648,-4.9217264480905255e-05,0.0,3.33652e-06
-0.0011868916459315216,-0.00023023584649238708,0.0,3.33849e-06
-0.00034971304587672254,-0.00034611683396646657,0.0,3.33885e-06
0.0006548840093727996,-0.0006900515135409376,0.0,3.33864e-06
-0.0012690287225858275,-0.0017697087042790741,0.0,3.33993e-06
-0.0005376210918579766,0.00048548334042218804,0.0,3.33935e-06
0.0006503921695896734,0.0013140855028927901,0.0,3.33578e-06
-0.0015886822596579452,-4.216661529114601e-05,0.0,3.33585e-06
-0.0011980633318339055,-0.0013535981950738652,0.0,3.33768e-06
-2.7720876001638347e-05,9.670830223459305e-05,0.0,3.33902e-06
-0.0009715487274103031,0.0011224825248567498,0.0,3.33964e-06
-0.0005176200185256238,-0.00015675439492320302,0.0,3.33927e-06
-0.0005777255701995834,-0.0007503422018602258,0.0,3.33944e-06
0.0017538183003067377,-0.00017012879364496428,0.0,3.3376e-06
0.00011415686322535931,-2.3619204463884746e-05,0.0,3.33901e-06
-0.00040638780303963053,-0.0013103045335476236,0.0,3.33961e-06
-0.0003267138716003829,-0.00036906562650355305,0.0,3.33648e-06
-0.0004300587003399293,0.00030418959939291373,0.0,3.33883e-06
-0.0015104084207787608,-0.0002439087209187815,0.0,3.33966e-06
0.0016224147505492863,0.0008485641982222236,0.0,3.33792e-06
-0.0004322443290624824,-0.0012075645154235332,0.0,3.33617e-06
-0.0019399586122674471,-0.0010357691456392504,0.0,3.33993e-06
-0.0008204576649426384,0.0005560325115862067,0.0,3.33705e-06
0.00012019441267122061,-4.8351185588127336e-05,0.0,3.3367e-06
0.0010105136022036823,-0.0004046970556672539,0.0,3.33709e-06
0.0014166701668919587,0.0022184762457078595,-1.0842021724855044e-19,3.34013e-06
0.00042419632576135095,0.0017003799589894748,0.0,3.33975e-06
0.0006831825685208517,-3.1449919619872504e-05,0.0,3.33691e-06
0.00011324698658183847,-3.961074993772337e-05,0.0,3.33669e-06
-0.0015320880635774784,0.00018547964367035685,0.0,3.33736e-06
0.0006376814335385812,-0.00017917023108137504,0.0,3.3369e-06
-0.0016605857862542679,-0.0006811431258023498,0.0,3.33977e-06
0.0020817137508716862,0.00046575660888914327,0.0,3.33991e-06
-0.0011388828271872602,0.001355240768210749,0.0,3.33803e-06
-0.0005844840648408564,0.00031190666667306634,0.0,3.3369e-06
0.0013796638250383828,0.0005794205398612545,0.0,3.33832e-06
0.0004577318943278468,0.0008333088872469182,0.0,3.33864e-06
-0.001349520284318124,0.0006967811588289521,0.0,3.33581e-06
0.0014185485525799936,0.00044070934452574323,0.0,3.33732e-06
-0.0012451603953931353,0.00011662441639287045,0.0,3.33848e-06
-0.000453877214072337,-0.0013143518206041628,0.0,3.33838e-06
-0.00140832688204044,-0.00035325082719415453,0.0,3.33834e-06
0.00130270252895761,0.00020126213798873512,0.0,3.33842e-06
-0.0007773624299999561,0.0016489714111196563,0.0,3.33771e-06
-0.00021837350079651591,0.0005556396339034443,0.0,3.33687e-06
0.00024454943748558285,0.0014890866565161426,0.0,3.33604e-06
-0.0001293314744155091,0.00011394634393263652,0.0,3.33659e-06
-0.0008686371610104941,0.0005055017280346373,0.0,3.33705e-06
0.00012123618178081878,-0.0004666727932411357,0.0,3.33925e-06
0.0003510081255368733,-0.001448976343607723,0.0,3.33605e-06
9.559987882147408e-05,7.199914686163928e-05,0.0,3.33911e-06
-0.0009964272667488012,0.0008509604812527922,0.0,3.33721e-06
0.00015271414917986974,0.0023571029310502827,0.0,3.34e-06
0.00042479967057165605,0.00020027294006155804,0.0,3.33682e-06
-0.00021155170710679763,0.0007763355153950697,0.0,3.33872e-06
-0.001748802631609594,-0.00028011776942562844,0.0,3.33804e-06
-0.00014173568288506356,-0.001264587628456854,0.0,3.33956e-06
-0.0007091835668458513,0.0013130457856925142,0.0,3.33832e-06
0.0007393576801124475,-0.0010049147377893656,0.0,3.33618e-06
0.0008516348477716218,0.001073119013101988,0.0,3.33839e-06
0.00040503826012921025,-9.134921546670529e-05,0.0,3.33888e-06
0.0020049147945823183,-0.0017190752231764652,1.0842021724855044e-19,3.34013e-06
0.0021950484085761146,0.0006454414271818255,0.0,3.33998e-06
0.0009880906201876624,-0.0005806064408519332,0.0,3.33852e-06
0.00031852591578691814,-0.00013573410279996533,0.0,3.33678e-06
0.0016784675235844298,0.0004985719332004425,0.0,3.33755e-06
-0.0018232901137236975,-0.0009603549385642065,0.0,3.33988e-06
0.00035040713694817747,0.0015382533075152484,0.0,3.33598e-06
0.0005818433332858489,-0.001512500570358726,0.0,3.3397e-06
-0.001832526158707109,0.0008383102493108808,0.0,3.33986e-06
-0.0011795040931896258,-0.0009128590164689607,0.0,3.33733e-06
0.0019649928577394754,-0.0009247392506396477,0.0,3.33992e-06
-0.0004681897598045149,0.0001399464082922177,0.0,3.33647e-06
-0.0001876654566819308,-0.001450206763631832,0.0,3.33607e-06
0.0019844985617034037,0.0008010249278986515,0.0,3.33992e-06
-0.0014144037217627878,-0.0011493558751267821,0.0,3.33785e-06
0.0003922652946033496,0.00034364073275774075,0.0,3.33927e-06
0.00014266392866247522,0.0007881841557434299,0.0,3.33938e-06
-0.0012816121521699209,0.0011289363090200115,0.0,3.33751e-06
0.00037715710918151483,0.0001940030080976088,0.0,3.3365e-06
0.0008710491640295548,0.00014915397212367378,0.0,3.33941e-06
0.0005911301373203692,-0.0015334557643291978,0.0,3.33818e-06
-0.0011449259214308602,0.00010645865183615382,0.0,3.33853e-06
-0.0015229284384392602,-0.0010330037404693094,0.0,3.33789e-06
-0.001333611377898423,0.00044745296113355874,0.0,3.33961e-06
0.0005974537996070791,-0.001667837711424465,0.0,3.33759e-06
0.0005506176093683881,-0.0001306028256802014,0.0,3.33928e-06
-0.001184546379927872,-0.0012720700126086567,0.0,3.33807e-06
0.0007941238155030984,0.0002115941453780503,0.0,3.33567e-06
-0.0016682314747440352,-0.0007298214982909417,0.0,3.33795e-06
-0.0009337142098656379,-0.001320948456891851,0.0,3.33821e-06
0.0005717775934719806,-0.001750398773609213,0.0,3.33785e-06
-0.0012783440352287338,0.0010416534761952352,0.0,3.33818e-06
0.0008832178846228608,0.0016108266573703306,0.0,3.33775e-06
-0.0005386318525292144,2.2969228739659995e-05,0.0,3.33646e-06
0.0021524561322774287,0.0011306234387669998,0.0,3.34004e-06
-0.0004181240271356346,-0.00038982158269760387,0.0,3.33644e-06
0.00047077297896391124,-0.0015468655673870502,0.0,3.33742e-06
-0.00030001809180588954,-0.0005471777524132565,0.0,3.3388e-06
-0.000943781942333005,0.00026353207305143564,0.0,3.33629e-06
0.00023404778550797952,6.668263091177172e-05,0.0,3.33674e-06
-0.0011617998961291848,0.00023261617404088982,0.0,3.33621e-06
-0.0014179039221364888,-0.0022557830737672093,1.0842021724855044e-19,3.34015e-06
-0.000410704653631212,-0.0017611837563820398,0.0,3.33797e-06
1.921653273921801e-05,-0.0016086507915754615,0.0,3.3374e-06
-0.0013274995069771827,-0.0008375446990053056,0.0,3.33826e-06
0.00148404595152502,-0.0008706685642843044,0.0,3.33811e-06
0.0017357768131362197,-0.0005127438932806842,0.0,3.33977e-06
0.0013368316180881572,0.000724324798361728,0.0,3.33581e-06
-0.0007973700201528134,-0.0009898769427540061,0.0,3.33719e-06
0.0002530204781321708,6.280762806573668e-05,0.0,3.33675e-06
-0.0007697338117414928,0.0011017975050919826,0.0,3.33959e-06
5.6953937375420335e-05,-0.001612081382384342,0.0,3.3382e-06
0.00031190304674023515,-0.0009145623342499831,0.0,3.33863e-06
-0.0002474434087796213,0.0004425420228910434,0.0,3.33926e-06
-0.0008530004627620469,0.0005913518323077507,0.0,3.33859e-06
-0.0007867937691279612,-0.00024153004859295813,0.0,3.33635e-06
-0.00015466351074959768,0.002549563188878975,0.0,3.3401e-06
-0.00028609267742718347,0.0014072928905482492,0.0,3.33728e-06
-0.000311585959956445,0.0011533590919996296,0.0,3.33621e-06
-0.0005010627697781618,0.0008595148468457859,0.0,3.33945e-06
-0.0003018693109453779,-0.0008598866261123177,0.0,3.33632e-06
-0.0002384156387822821,0.0003153534761012142,0.0,3.33921e-06
-0.0007594325023038413,0.0006071318874312536,0.0,3.33703e-06
0.0008352650245464197,-0.0008736447635465192,0.0,3.3385e-06
0.001579052868113439,-0.0009669393950438453,0.0,3.3398e-06
-0.001212567964249949,-0.00025187489099329674,0.0,3.33848e-06
