pixel_x,pixel_y,toa2,photon_count,time_diff,id,neutron_id,pulse_id,pulse_time_ns
160,112,15329.157689703427,1,1.0,8944,8,3,15000.0
161,113,15329.157689703427,1,1.0,8944,8,3,15000.0
161,112,15329.157689703427,1,1.0,8944,8,3,15000.0
159,111,15329.157689703427,1,1.0,8944,8,3,15000.0
160,113,15329.157689703427,1,1.0,8944,8,3,15000.0
159,112,15329.157689703427,1,1.0,8944,8,3,15000.0
161,111,15329.157689703427,1,1.0,8944,8,3,15000.0
159,113,15329.157689703427,1,1.0,8944,8,3,15000.0
160,111,15329.157689703427,1,1.0,8944,8,3,15000.0
161,110,15330.354775713004,1,1.0,7737,8,3,15000.0
162,110,15330.354775713004,1,1.0,7737,8,3,15000.0
162,112,15330.354775713004,1,1.0,7737,8,3,15000.0
161,111,15330.354775713004,1,1.0,7737,8,3,15000.0
160,112,15330.354775713004,1,1.0,7737,8,3,15000.0
161,112,15330.354775713004,1,1.0,7737,8,3,15000.0
160,110,15330.354775713004,1,1.0,7737,8,3,15000.0
162,111,15330.354775713004,1,1.0,7737,8,3,15000.0
160,111,15330.354775713004,1,1.0,7737,8,3,15000.0
159,110,15331.925995666594,1,1.0,5348,8,3,15000.0
159,112,15331.925995666594,1,1.0,5348,8,3,15000.0
160,112,15331.925995666594,1,1.0,5348,8,3,15000.0
161,111,15331.925995666594,1,1.0,5348,8,3,15000.0
161,112,15331.925995666594,1,1.0,5348,8,3,15000.0
159,111,15331.925995666594,1,1.0,5348,8,3,15000.0
160,110,15331.925995666594,1,1.0,5348,8,3,15000.0
160,111,15331.925995666594,1,1.0,5348,8,3,15000.0
161,110,15331.925995666594,1,1.0,5348,8,3,15000.0
159,111,15351.073510743923,1,1.0,1044,8,3,15000.0
159,110,15351.073510743923,1,1.0,1044,8,3,15000.0
161,110,15351.073510743923,1,1.0,1044,8,3,15000.0
161,112,15351.073510743923,1,1.0,1044,8,3,15000.0
159,112,15351.073510743923,1,1.0,1044,8,3,15000.0
160,112,15351.073510743923,1,1.0,1044,8,3,15000.0
160,110,15351.073510743923,1,1.0,1044,8,3,15000.0
160,111,15351.073510743923,1,1.0,1044,8,3,15000.0
161,111,15351.073510743923,1,1.0,1044,8,3,15000.0
159,111,15355.082177439668,1,1.0,4790,8,3,15000.0
161,110,15355.082177439668,1,1.0,4790,8,3,15000.0
160,112,15355.082177439668,1,1.0,4790,8,3,15000.0
159,110,15355.082177439668,1,1.0,4790,8,3,15000.0
160,110,15355.082177439668,1,1.0,4790,8,3,15000.0
159,112,15355.082177439668,1,1.0,4790,8,3,15000.0
160,111,15355.082177439668,1,1.0,4790,8,3,15000.0
161,112,15355.082177439668,1,1.0,4790,8,3,15000.0
161,111,15355.082177439668,1,1.0,4790,8,3,15000.0
159,111,15367.28714495232,1,1.0,4950,8,3,15000.0
158,111,15367.28714495232,1,1.0,4950,8,3,15000.0
160,111,15367.28714495232,1,1.0,4950,8,3,15000.0
159,112,15367.28714495232,1,1.0,4950,8,3,15000.0
158,112,15367.28714495232,1,1.0,4950,8,3,15000.0
160,110,15367.28714495232,1,1.0,4950,8,3,15000.0
160,112,15367.28714495232,1,1.0,4950,8,3,15000.0
159,110,15367.28714495232,1,1.0,4950,8,3,15000.0
158,110,15367.28714495232,1,1.0,4950,8,3,15000.0
2,59,25290.590980794208,1,1.0,21522,16,5,25000.0
1,58,25290.590980794208,1,1.0,21522,16,5,25000.0
0,58,25290.590980794208,1,1.0,21522,16,5,25000.0
0,60,25290.590980794208,1,1.0,21522,16,5,25000.0
1,59,25290.590980794208,1,1.0,21522,16,5,25000.0
0,59,25290.590980794208,1,1.0,21522,16,5,25000.0
2,60,25290.590980794208,1,1.0,21522,16,5,25000.0
1,60,25290.590980794208,1,1.0,21522,16,5,25000.0
2,58,25290.590980794208,1,1.0,21522,16,5,25000.0
0,57,25292.367308876095,1,1.0,14594,16,5,25000.0
1,58,25292.367308876095,1,1.0,14594,16,5,25000.0
-1,59,25292.367308876095,1,1.0,14594,16,5,25000.0
1,59,25292.367308876095,1,1.0,14594,16,5,25000.0
0,59,25292.367308876095,1,1.0,14594,16,5,25000.0
-1,57,25292.367308876095,1,1.0,14594,16,5,25000.0
0,58,25292.367308876095,1,1.0,14594,16,5,25000.0
1,57,25292.367308876095,1,1.0,14594,16,5,25000.0
-1,58,25292.367308876095,1,1.0,14594,16,5,25000.0
0,58,25292.40106396922,1,1.0,19014,16,5,25000.0
-1,60,25292.40106396922,1,1.0,19014,16,5,25000.0
1,58,25292.40106396922,1,1.0,19014,16,5,25000.0
1,59,25292.40106396922,1,1.0,19014,16,5,25000.0
-1,59,25292.40106396922,1,1.0,19014,16,5,25000.0
-1,58,25292.40106396922,1,1.0,19014,16,5,25000.0
0,60,25292.40106396922,1,1.0,19014,16,5,25000.0
1,60,25292.40106396922,1,1.0,19014,16,5,25000.0
0,59,25292.40106396922,1,1.0,19014,16,5,25000.0
30,30,25292.851703728156,1,1.0,15419,16,5,25000.0
28,29,25292.851703728156,1,1.0,15419,16,5,25000.0
29,30,25292.851703728156,1,1.0,15419,16,5,25000.0
30,28,25292.851703728156,1,1.0,15419,16,5,25000.0
28,28,25292.851703728156,1,1.0,15419,16,5,25000.0
29,28,25292.851703728156,1,1.0,15419,16,5,25000.0
28,30,25292.851703728156,1,1.0,15419,16,5,25000.0
30,29,25292.851703728156,1,1.0,15419,16,5,25000.0
29,29,25292.851703728156,1,1.0,15419,16,5,25000.0
1,57,25293.19029822969,1,1.0,11491,16,5,25000.0
2,57,25293.19029822969,1,1.0,11491,16,5,25000.0
2,56,25293.19029822969,1,1.0,11491,16,5,25000.0
2,58,25293.19029822969,1,1.0,11491,16,5,25000.0
0,58,25293.19029822969,1,1.0,11491,16,5,25000.0
0,56,25293.19029822969,1,1.0,11491,16,5,25000.0
1,56,25293.19029822969,1,1.0,11491,16,5,25000.0
0,57,25293.19029822969,1,1.0,11491,16,5,25000.0
1,58,25293.19029822969,1,1.0,11491,16,5,25000.0
1,57,25294.44749081599,1,1.0,7278,16,5,25000.0
2,58,25294.44749081599,1,1.0,7278,16,5,25000.0
2,59,25294.44749081599,1,1.0,7278,16,5,25000.0
1,58,25294.44749081599,1,1.0,7278,16,5,25000.0
0,57,25294.44749081599,1,1.0,7278,16,5,25000.0
1,59,25294.44749081599,1,1.0,7278,16,5,25000.0
2,57,25294.44749081599,1,1.0,7278,16,5,25000.0
0,58,25294.44749081599,1,1.0,7278,16,5,25000.0
0,59,25294.44749081599,1,1.0,7278,16,5,25000.0
0,59,25294.9946291986,1,1.0,24539,16,5,25000.0
1,59,25294.9946291986,1,1.0,24539,16,5,25000.0
2,57,25294.9946291986,1,1.0,24539,16,5,25000.0
1,58,25294.9946291986,1,1.0,24539,16,5,25000.0
2,58,25294.9946291986,1,1.0,24539,16,5,25000.0
0,58,25294.9946291986,1,1.0,24539,16,5,25000.0
1,57,25294.9946291986,1,1.0,24539,16,5,25000.0
2,59,25294.9946291986,1,1.0,24539,16,5,25000.0
0,57,25294.9946291986,1,1.0,24539,16,5,25000.0
0,59,25295.377031705393,1,1.0,9084,16,5,25000.0
1,59,25295.377031705393,1,1.0,9084,16,5,25000.0
0,57,25295.377031705393,1,1.0,9084,16,5,25000.0
1,57,25295.377031705393,1,1.0,9084,16,5,25000.0
2,59,25295.377031705393,1,1.0,9084,16,5,25000.0
1,58,25295.377031705393,1,1.0,9084,16,5,25000.0
2,57,25295.377031705393,1,1.0,9084,16,5,25000.0
2,58,25295.377031705393,1,1.0,9084,16,5,25000.0
0,58,25295.377031705393,1,1.0,9084,16,5,25000.0
1,58,25295.477848852785,1,1.0,14009,16,5,25000.0
0,59,25295.477848852785,1,1.0,14009,16,5,25000.0
-1,58,25295.477848852785,1,1.0,14009,16,5,25000.0
-1,59,25295.477848852785,1,1.0,14009,16,5,25000.0
1,59,25295.477848852785,1,1.0,14009,16,5,25000.0
0,60,25295.477848852785,1,1.0,14009,16,5,25000.0
1,60,25295.477848852785,1,1.0,14009,16,5,25000.0
0,58,25295.477848852785,1,1.0,14009,16,5,25000.0
-1,60,25295.477848852785,1,1.0,14009,16,5,25000.0
1,57,25295.953801071268,1,1.0,11823,16,5,25000.0
2,58,25295.953801071268,1,1.0,11823,16,5,25000.0
2,59,25295.953801071268,1,1.0,11823,16,5,25000.0
1,59,25295.953801071268,1,1.0,11823,16,5,25000.0
3,59,25295.953801071268,1,1.0,11823,16,5,25000.0
3,58,25295.953801071268,1,1.0,11823,16,5,25000.0
2,57,25295.953801071268,1,1.0,11823,16,5,25000.0
3,57,25295.953801071268,1,1.0,11823,16,5,25000.0
1,58,25295.953801071268,1,1.0,11823,16,5,25000.0
5,65,25295.980281490887,1,1.0,542,16,5,25000.0
3,66,25295.980281490887,1,1.0,542,16,5,25000.0
5,66,25295.980281490887,1,1.0,542,16,5,25000.0
4,66,25295.980281490887,1,1.0,542,16,5,25000.0
3,64,25295.980281490887,1,1.0,542,16,5,25000.0
4,65,25295.980281490887,1,1.0,542,16,5,25000.0
5,64,25295.980281490887,1,1.0,542,16,5,25000.0
4,64,25295.980281490887,1,1.0,542,16,5,25000.0
3,65,25295.980281490887,1,1.0,542,16,5,25000.0
2,58,25297.245806963158,1,1.0,10256,16,5,25000.0
0,57,25297.245806963158,1,1.0,10256,16,5,25000.0
0,58,25297.245806963158,1,1.0,10256,16,5,25000.0
0,59,25297.245806963158,1,1.0,10256,16,5,25000.0
2,59,25297.245806963158,1,1.0,10256,16,5,25000.0
2,57,25297.245806963158,1,1.0,10256,16,5,25000.0
1,57,25297.245806963158,1,1.0,10256,16,5,25000.0
1,58,25297.245806963158,1,1.0,10256,16,5,25000.0
1,59,25297.245806963158,1,1.0,10256,16,5,25000.0
2,58,25297.67740719742,1,1.0,14753,16,5,25000.0
2,56,25297.67740719742,1,1.0,14753,16,5,25000.0
3,56,25297.67740719742,1,1.0,14753,16,5,25000.0
2,57,25297.67740719742,1,1.0,14753,16,5,25000.0
3,58,25297.67740719742,1,1.0,14753,16,5,25000.0
3,57,25297.67740719742,1,1.0,14753,16,5,25000.0
4,57,25297.67740719742,1,1.0,14753,16,5,25000.0
4,56,25297.67740719742,1,1.0,14753,16,5,25000.0
4,58,25297.67740719742,1,1.0,14753,16,5,25000.0
0,59,25297.70957436583,1,1.0,20832,16,5,25000.0
1,59,25297.70957436583,1,1.0,20832,16,5,25000.0
1,58,25297.70957436583,1,1.0,20832,16,5,25000.0
2,58,25297.70957436583,1,1.0,20832,16,5,25000.0
1,57,25297.70957436583,1,1.0,20832,16,5,25000.0
2,57,25297.70957436583,1,1.0,20832,16,5,25000.0
2,59,25297.70957436583,1,1.0,20832,16,5,25000.0
0,58,25297.70957436583,1,1.0,20832,16,5,25000.0
0,57,25297.70957436583,1,1.0,20832,16,5,25000.0
7,60,25298.197458328224,1,1.0,1416,16,5,25000.0
5,61,25298.197458328224,1,1.0,1416,16,5,25000.0
6,61,25298.197458328224,1,1.0,1416,16,5,25000.0
5,60,25298.197458328224,1,1.0,1416,16,5,25000.0
5,62,25298.197458328224,1,1.0,1416,16,5,25000.0
7,61,25298.197458328224,1,1.0,1416,16,5,25000.0
6,60,25298.197458328224,1,1.0,1416,16,5,25000.0
6,62,25298.197458328224,1,1.0,1416,16,5,25000.0
7,62,25298.197458328224,1,1.0,1416,16,5,25000.0
1,57,25298.422363819125,1,1.0,5765,16,5,25000.0
1,59,25298.422363819125,1,1.0,5765,16,5,25000.0
2,58,25298.422363819125,1,1.0,5765,16,5,25000.0
2,57,25298.422363819125,1,1.0,5765,16,5,25000.0
1,58,25298.422363819125,1,1.0,5765,16,5,25000.0
2,59,25298.422363819125,1,1.0,5765,16,5,25000.0
0,58,25298.422363819125,1,1.0,5765,16,5,25000.0
0,57,25298.422363819125,1,1.0,5765,16,5,25000.0
0,59,25298.422363819125,1,1.0,5765,16,5,25000.0
4,63,25299.938956502454,1,1.0,10610,16,5,25000.0
4,62,25299.938956502454,1,1.0,10610,16,5,25000.0
3,63,25299.938956502454,1,1.0,10610,16,5,25000.0
5,61,25299.938956502454,1,1.0,10610,16,5,25000.0
3,61,25299.938956502454,1,1.0,10610,16,5,25000.0
5,63,25299.938956502454,1,1.0,10610,16,5,25000.0
4,61,25299.938956502454,1,1.0,10610,16,5,25000.0
3,62,25299.938956502454,1,1.0,10610,16,5,25000.0
5,62,25299.938956502454,1,1.0,10610,16,5,25000.0
2,59,25303.078165533745,1,1.0,18455,16,5,25000.0
1,58,25303.078165533745,1,1.0,18455,16,5,25000.0
1,59,25303.078165533745,1,1.0,18455,16,5,25000.0
1,57,25303.078165533745,1,1.0,18455,16,5,25000.0
3,58,25303.078165533745,1,1.0,18455,16,5,25000.0
3,57,25303.078165533745,1,1.0,18455,16,5,25000.0
2,57,25303.078165533745,1,1.0,18455,16,5,25000.0
2,58,25303.078165533745,1,1.0,18455,16,5,25000.0
3,59,25303.078165533745,1,1.0,18455,16,5,25000.0
1,59,25306.47847156753,1,1.0,21733,16,5,25000.0
0,58,25306.47847156753,1,1.0,21733,16,5,25000.0
2,58,25306.47847156753,1,1.0,21733,16,5,25000.0
2,59,25306.47847156753,1,1.0,21733,16,5,25000.0
0,60,25306.47847156753,1,1.0,21733,16,5,25000.0
1,60,25306.47847156753,1,1.0,21733,16,5,25000.0
1,58,25306.47847156753,1,1.0,21733,16,5,25000.0
2,60,25306.47847156753,1,1.0,21733,16,5,25000.0
0,59,25306.47847156753,1,1.0,21733,16,5,25000.0
-2,55,25308.579793968725,1,1.0,2847,16,5,25000.0
-1,57,25308.579793968725,1,1.0,2847,16,5,25000.0
-3,56,25308.579793968725,1,1.0,2847,16,5,25000.0
-2,56,25308.579793968725,1,1.0,2847,16,5,25000.0
-1,55,25308.579793968725,1,1.0,2847,16,5,25000.0
-3,55,25308.579793968725,1,1.0,2847,16,5,25000.0
-1,56,25308.579793968725,1,1.0,2847,16,5,25000.0
-3,57,25308.579793968725,1,1.0,2847,16,5,25000.0
-2,57,25308.579793968725,1,1.0,2847,16,5,25000.0
2,59,25327.92084615214,1,1.0,3937,16,5,25000.0
2,58,25327.92084615214,1,1.0,3937,16,5,25000.0
1,60,25327.92084615214,1,1.0,3937,16,5,25000.0
0,60,25327.92084615214,1,1.0,3937,16,5,25000.0
0,59,25327.92084615214,1,1.0,3937,16,5,25000.0
2,60,25327.92084615214,1,1.0,3937,16,5,25000.0
1,58,25327.92084615214,1,1.0,3937,16,5,25000.0
1,59,25327.92084615214,1,1.0,3937,16,5,25000.0
0,58,25327.92084615214,1,1.0,3937,16,5,25000.0
-1,57,25352.831513167468,1,1.0,21065,16,5,25000.0
1,56,25352.831513167468,1,1.0,21065,16,5,25000.0
0,57,25352.831513167468,1,1.0,21065,16,5,25000.0
-1,58,25352.831513167468,1,1.0,21065,16,5,25000.0
-1,56,25352.831513167468,1,1.0,21065,16,5,25000.0
1,57,25352.831513167468,1,1.0,21065,16,5,25000.0
0,58,25352.831513167468,1,1.0,21065,16,5,25000.0
1,58,25352.831513167468,1,1.0,21065,16,5,25000.0
0,56,25352.831513167468,1,1.0,21065,16,5,25000.0
85,109,40433.12498582095,1,1.0,5102,26,8,40000.0
85,107,40433.12498582095,1,1.0,5102,26,8,40000.0
86,109,40433.12498582095,1,1.0,5102,26,8,40000.0
84,109,40433.12498582095,1,1.0,5102,26,8,40000.0
86,107,40433.12498582095,1,1.0,5102,26,8,40000.0
85,108,40433.12498582095,1,1.0,5102,26,8,40000.0
84,108,40433.12498582095,1,1.0,5102,26,8,40000.0
86,108,40433.12498582095,1,1.0,5102,26,8,40000.0
84,107,40433.12498582095,1,1.0,5102,26,8,40000.0
47,88,40453.610336544305,1,1.0,900,26,8,40000.0
48,88,40453.610336544305,1,1.0,900,26,8,40000.0
49,88,40453.610336544305,1,1.0,900,26,8,40000.0
48,86,40453.610336544305,1,1.0,900,26,8,40000.0
48,87,40453.610336544305,1,1.0,900,26,8,40000.0
47,86,40453.610336544305,1,1.0,900,26,8,40000.0
49,87,40453.610336544305,1,1.0,900,26,8,40000.0
49,86,40453.610336544305,1,1.0,900,26,8,40000.0
47,87,40453.610336544305,1,1.0,900,26,8,40000.0
37,217,45342.453442105994,1,1.0,1764,32,10,45000.0
35,218,45342.453442105994,1,1.0,1764,32,10,45000.0
36,218,45342.453442105994,1,1.0,1764,32,10,45000.0
37,219,45342.453442105994,1,1.0,1764,32,10,45000.0
35,217,45342.453442105994,1,1.0,1764,32,10,45000.0
35,219,45342.453442105994,1,1.0,1764,32,10,45000.0
37,218,45342.453442105994,1,1.0,1764,32,10,45000.0
36,219,45342.453442105994,1,1.0,1764,32,10,45000.0
36,217,45342.453442105994,1,1.0,1764,32,10,45000.0
35,217,45345.084475063435,1,1.0,1842,32,10,45000.0
36,218,45345.084475063435,1,1.0,1842,32,10,45000.0
36,216,45345.084475063435,1,1.0,1842,32,10,45000.0
34,217,45345.084475063435,1,1.0,1842,32,10,45000.0
35,216,45345.084475063435,1,1.0,1842,32,10,45000.0
34,216,45345.084475063435,1,1.0,1842,32,10,45000.0
35,218,45345.084475063435,1,1.0,1842,32,10,45000.0
36,217,45345.084475063435,1,1.0,1842,32,10,45000.0
34,218,45345.084475063435,1,1.0,1842,32,10,45000.0
58,188,55307.28719359863,1,1.0,768,38,11,55000.0
57,187,55307.28719359863,1,1.0,768,38,11,55000.0
57,189,55307.28719359863,1,1.0,768,38,11,55000.0
59,189,55307.28719359863,1,1.0,768,38,11,55000.0
58,187,55307.28719359863,1,1.0,768,38,11,55000.0
59,187,55307.28719359863,1,1.0,768,38,11,55000.0
58,189,55307.28719359863,1,1.0,768,38,11,55000.0
59,188,55307.28719359863,1,1.0,768,38,11,55000.0
57,188,55307.28719359863,1,1.0,768,38,11,55000.0
60,188,55307.367637716176,1,1.0,3854,38,11,55000.0
58,188,55307.367637716176,1,1.0,3854,38,11,55000.0
60,190,55307.367637716176,1,1.0,3854,38,11,55000.0
59,188,55307.367637716176,1,1.0,3854,38,11,55000.0
60,189,55307.367637716176,1,1.0,3854,38,11,55000.0
59,190,55307.367637716176,1,1.0,3854,38,11,55000.0
58,189,55307.367637716176,1,1.0,3854,38,11,55000.0
59,189,55307.367637716176,1,1.0,3854,38,11,55000.0
58,190,55307.367637716176,1,1.0,3854,38,11,55000.0
58,188,55307.56319409567,1,1.0,8189,38,11,55000.0
59,188,55307.56319409567,1,1.0,8189,38,11,55000.0
60,190,55307.56319409567,1,1.0,8189,38,11,55000.0
58,189,55307.56319409567,1,1.0,8189,38,11,55000.0
58,190,55307.56319409567,1,1.0,8189,38,11,55000.0
59,189,55307.56319409567,1,1.0,8189,38,11,55000.0
60,189,55307.56319409567,1,1.0,8189,38,11,55000.0
60,188,55307.56319409567,1,1.0,8189,38,11,55000.0
59,190,55307.56319409567,1,1.0,8189,38,11,55000.0
59,188,55308.55237693673,1,1.0,1037,38,11,55000.0
61,190,55308.55237693673,1,1.0,1037,38,11,55000.0
60,189,55308.55237693673,1,1.0,1037,38,11,55000.0
59,189,55308.55237693673,1,1.0,1037,38,11,55000.0
60,188,55308.55237693673,1,1.0,1037,38,11,55000.0
61,189,55308.55237693673,1,1.0,1037,38,11,55000.0
61,188,55308.55237693673,1,1.0,1037,38,11,55000.0
60,190,55308.55237693673,1,1.0,1037,38,11,55000.0
59,190,55308.55237693673,1,1.0,1037,38,11,55000.0
58,188,55308.71293442547,1,1.0,1951,38,11,55000.0
59,188,55308.71293442547,1,1.0,1951,38,11,55000.0
60,189,55308.71293442547,1,1.0,1951,38,11,55000.0
59,190,55308.71293442547,1,1.0,1951,38,11,55000.0
58,189,55308.71293442547,1,1.0,1951,38,11,55000.0
58,190,55308.71293442547,1,1.0,1951,38,11,55000.0
60,188,55308.71293442547,1,1.0,1951,38,11,55000.0
60,190,55308.71293442547,1,1.0,1951,38,11,55000.0
59,189,55308.71293442547,1,1.0,1951,38,11,55000.0
60,191,55309.292350672986,1,1.0,7483,38,11,55000.0
59,189,55309.292350672986,1,1.0,7483,38,11,55000.0
61,190,55309.292350672986,1,1.0,7483,38,11,55000.0
60,189,55309.292350672986,1,1.0,7483,38,11,55000.0
59,191,55309.292350672986,1,1.0,7483,38,11,55000.0
60,190,55309.292350672986,1,1.0,7483,38,11,55000.0
61,189,55309.292350672986,1,1.0,7483,38,11,55000.0
61,191,55309.292350672986,1,1.0,7483,38,11,55000.0
59,190,55309.292350672986,1,1.0,7483,38,11,55000.0
59,187,55311.657850578464,1,1.0,250,38,11,55000.0
59,189,55311.657850578464,1,1.0,250,38,11,55000.0
57,188,55311.657850578464,1,1.0,250,38,11,55000.0
58,187,55311.657850578464,1,1.0,250,38,11,55000.0
59,188,55311.657850578464,1,1.0,250,38,11,55000.0
58,188,55311.657850578464,1,1.0,250,38,11,55000.0
57,187,55311.657850578464,1,1.0,250,38,11,55000.0
58,189,55311.657850578464,1,1.0,250,38,11,55000.0
57,189,55311.657850578464,1,1.0,250,38,11,55000.0
60,189,55311.68017589036,1,1.0,1603,38,11,55000.0
61,189,55311.68017589036,1,1.0,1603,38,11,55000.0
59,187,55311.68017589036,1,1.0,1603,38,11,55000.0
61,188,55311.68017589036,1,1.0,1603,38,11,55000.0
61,187,55311.68017589036,1,1.0,1603,38,11,55000.0
60,187,55311.68017589036,1,1.0,1603,38,11,55000.0
59,189,55311.68017589036,1,1.0,1603,38,11,55000.0
59,188,55311.68017589036,1,1.0,1603,38,11,55000.0
60,188,55311.68017589036,1,1.0,1603,38,11,55000.0
59,189,55312.14549342129,1,1.0,5464,38,11,55000.0
61,190,55312.14549342129,1,1.0,5464,38,11,55000.0
60,189,55312.14549342129,1,1.0,5464,38,11,55000.0
61,189,55312.14549342129,1,1.0,5464,38,11,55000.0
59,188,55312.14549342129,1,1.0,5464,38,11,55000.0
60,188,55312.14549342129,1,1.0,5464,38,11,55000.0
61,188,55312.14549342129,1,1.0,5464,38,11,55000.0
59,190,55312.14549342129,1,1.0,5464,38,11,55000.0
60,190,55312.14549342129,1,1.0,5464,38,11,55000.0
30,214,55313.157641859456,1,1.0,11265,38,11,55000.0
31,215,55313.157641859456,1,1.0,11265,38,11,55000.0
30,215,55313.157641859456,1,1.0,11265,38,11,55000.0
32,214,55313.157641859456,1,1.0,11265,38,11,55000.0
31,216,55313.157641859456,1,1.0,11265,38,11,55000.0
30,216,55313.157641859456,1,1.0,11265,38,11,55000.0
32,215,55313.157641859456,1,1.0,11265,38,11,55000.0
32,216,55313.157641859456,1,1.0,11265,38,11,55000.0
31,214,55313.157641859456,1,1.0,11265,38,11,55000.0
60,190,55313.52243000496,1,1.0,13051,38,11,55000.0
58,190,55313.52243000496,1,1.0,13051,38,11,55000.0
59,189,55313.52243000496,1,1.0,13051,38,11,55000.0
60,188,55313.52243000496,1,1.0,13051,38,11,55000.0
58,189,55313.52243000496,1,1.0,13051,38,11,55000.0
58,188,55313.52243000496,1,1.0,13051,38,11,55000.0
59,188,55313.52243000496,1,1.0,13051,38,11,55000.0
60,189,55313.52243000496,1,1.0,13051,38,11,55000.0
59,190,55313.52243000496,1,1.0,13051,38,11,55000.0
59,189,55315.649765923634,1,1.0,6769,38,11,55000.0
57,188,55315.649765923634,1,1.0,6769,38,11,55000.0
59,187,55315.649765923634,1,1.0,6769,38,11,55000.0
57,187,55315.649765923634,1,1.0,6769,38,11,55000.0
57,189,55315.649765923634,1,1.0,6769,38,11,55000.0
59,188,55315.649765923634,1,1.0,6769,38,11,55000.0
58,187,55315.649765923634,1,1.0,6769,38,11,55000.0
58,189,55315.649765923634,1,1.0,6769,38,11,55000.0
58,188,55315.649765923634,1,1.0,6769,38,11,55000.0
59,188,55315.68898266377,1,1.0,10812,38,11,55000.0
59,189,55315.68898266377,1,1.0,10812,38,11,55000.0
58,190,55315.68898266377,1,1.0,10812,38,11,55000.0
59,190,55315.68898266377,1,1.0,10812,38,11,55000.0
60,190,55315.68898266377,1,1.0,10812,38,11,55000.0
58,188,55315.68898266377,1,1.0,10812,38,11,55000.0
60,189,55315.68898266377,1,1.0,10812,38,11,55000.0
58,189,55315.68898266377,1,1.0,10812,38,11,55000.0
60,188,55315.68898266377,1,1.0,10812,38,11,55000.0
69,181,55316.89524246306,1,1.0,9522,38,11,55000.0
68,182,55316.89524246306,1,1.0,9522,38,11,55000.0
67,181,55316.89524246306,1,1.0,9522,38,11,55000.0
68,180,55316.89524246306,1,1.0,9522,38,11,55000.0
67,180,55316.89524246306,1,1.0,9522,38,11,55000.0
68,181,55316.89524246306,1,1.0,9522,38,11,55000.0
69,182,55316.89524246306,1,1.0,9522,38,11,55000.0
69,180,55316.89524246306,1,1.0,9522,38,11,55000.0
67,182,55316.89524246306,1,1.0,9522,38,11,55000.0
61,189,55322.749709677635,1,1.0,11617,38,11,55000.0
59,189,55322.749709677635,1,1.0,11617,38,11,55000.0
59,188,55322.749709677635,1,1.0,11617,38,11,55000.0
59,190,55322.749709677635,1,1.0,11617,38,11,55000.0
60,189,55322.749709677635,1,1.0,11617,38,11,55000.0
60,190,55322.749709677635,1,1.0,11617,38,11,55000.0
61,190,55322.749709677635,1,1.0,11617,38,11,55000.0
61,188,55322.749709677635,1,1.0,11617,38,11,55000.0
60,188,55322.749709677635,1,1.0,11617,38,11,55000.0
164,205,80260.86059902985,1,1.0,9352,53,16,80000.0
163,205,80260.86059902985,1,1.0,9352,53,16,80000.0
163,206,80260.86059902985,1,1.0,9352,53,16,80000.0
162,205,80260.86059902985,1,1.0,9352,53,16,80000.0
162,207,80260.86059902985,1,1.0,9352,53,16,80000.0
163,207,80260.86059902985,1,1.0,9352,53,16,80000.0
164,207,80260.86059902985,1,1.0,9352,53,16,80000.0
162,206,80260.86059902985,1,1.0,9352,53,16,80000.0
164,206,80260.86059902985,1,1.0,9352,53,16,80000.0
169,212,80263.34173440722,1,1.0,11017,53,16,80000.0
170,213,80263.34173440722,1,1.0,11017,53,16,80000.0
170,211,80263.34173440722,1,1.0,11017,53,16,80000.0
169,213,80263.34173440722,1,1.0,11017,53,16,80000.0
171,212,80263.34173440722,1,1.0,11017,53,16,80000.0
171,213,80263.34173440722,1,1.0,11017,53,16,80000.0
171,211,80263.34173440722,1,1.0,11017,53,16,80000.0
169,211,80263.34173440722,1,1.0,11017,53,16,80000.0
170,212,80263.34173440722,1,1.0,11017,53,16,80000.0
175,216,80263.61347273614,1,1.0,2699,53,16,80000.0
175,217,80263.61347273614,1,1.0,2699,53,16,80000.0
174,216,80263.61347273614,1,1.0,2699,53,16,80000.0
173,216,80263.61347273614,1,1.0,2699,53,16,80000.0
175,215,80263.61347273614,1,1.0,2699,53,16,80000.0
174,215,80263.61347273614,1,1.0,2699,53,16,80000.0
173,217,80263.61347273614,1,1.0,2699,53,16,80000.0
174,217,80263.61347273614,1,1.0,2699,53,16,80000.0
173,215,80263.61347273614,1,1.0,2699,53,16,80000.0
172,215,80263.88076066895,1,1.0,2901,53,16,80000.0
173,215,80263.88076066895,1,1.0,2901,53,16,80000.0
173,216,80263.88076066895,1,1.0,2901,53,16,80000.0
174,217,80263.88076066895,1,1.0,2901,53,16,80000.0
173,217,80263.88076066895,1,1.0,2901,53,16,80000.0
174,216,80263.88076066895,1,1.0,2901,53,16,80000.0
172,216,80263.88076066895,1,1.0,2901,53,16,80000.0
174,215,80263.88076066895,1,1.0,2901,53,16,80000.0
172,217,80263.88076066895,1,1.0,2901,53,16,80000.0
172,213,80265.28932045931,1,1.0,3126,53,16,80000.0
173,214,80265.28932045931,1,1.0,3126,53,16,80000.0
171,212,80265.28932045931,1,1.0,3126,53,16,80000.0
172,214,80265.28932045931,1,1.0,3126,53,16,80000.0
173,212,80265.28932045931,1,1.0,3126,53,16,80000.0
171,214,80265.28932045931,1,1.0,3126,53,16,80000.0
